TimeStamp,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10
18.707,1.492,-0.376,0.755,-3.671
18.7109,1.079,-9.737,11.762,1.321
18.7148,3.338,-3.523,-4.136,-4.791
18.7188,-1.817,10.092,-0.833,5.572
18.7227,5.731,10.8,3.612,0.736
18.7266,5.629,4.171,7.962,-4.313
18.7305,-6.916,10.991,14.491,4.521
18.7344,2.476,14.443,-0.545,1.656
18.7383,5.315,12.909,14.654,7.901
18.7422,1.709,5.436,15.574,-3.349
18.7461,4.251,18.305,13.281,6.89
18.75,6.758,0.277,16.106,-2.078
18.7539,-0.178,14.669,15.748,5.099
18.7578,6.41,3.427,4.063,5.854
18.7617,0.697,10.857,6.246,7.869
18.7656,-1.174,7.376,8.201,4.141
18.7695,3.909,6.215,3.556,-3.722
18.7734,-10.008,11.874,0.088,-2.798
18.7773,-8.713,-2.967,5.971,-5.643
18.7812,-7.972,-2.136,-5.802,-5.526
18.7852,-2.789,-3.718,2.632,0.717
18.7891,-8.933,-0.609,-5.712,-10.237
18.793,-0.043,-1.248,-1.292,-2.858
18.7969,-9.899,0.176,0.515,-0.019
18.8008,-5.314,-5.709,-2.171,-5.042
18.8047,-6.288,3.443,-9.957,3.063
18.8086,-6.325,-10.96,-13.76,-6.263
18.8125,-14.957,-1.805,-7.428,-0.632
18.8164,0.808,-12.131,-7.344,-0.495
18.8203,0.945,-10.453,-6.88,-6.157
18.8242,-13.709,-4.72,-5.429,-9.538
18.8281,5.173,2.805,-8.657,-5.555
18.832,0.978,-10.923,-11.098,-1.289
18.8359,6.687,-4.427,-6.832,-2.544
18.8398,-2.84,-15.893,-11.995,2.141
18.8438,-0.153,-11.353,-0.82,8.618
18.8477,6.237,0.051,-5.607,3.529
18.8516,5.278,-5.364,-7.357,1.144
18.8555,6.163,-3.193,-11.321,12.268
18.8594,2.131,-4.471,-6.033,-2.682
18.8633,4.582,-4.466,1.856,1.375
18.8672,11.141,0.989,1.395,3.299
18.8711,-1.005,-1.489,0.957,-0.113
18.875,7.242,2.923,-3.494,3.371
18.8789,4.374,-3.986,-4.1,6.916
18.8828,9.857,18.157,5.592,2.43
18.8867,9.356,4.114,-0.825,8.421
18.8906,8.901,5.169,5.936,3.368
18.8945,9.192,10.458,20.099,4.022
18.8984,5.465,8.047,10.7,10.497
18.9023,0.289,-3.458,9.017,0.21
18.9062,18.245,5.751,11.085,-9.847
18.9102,8.368,11.252,5.503,-7.035
18.9141,8.391,2.253,5.542,2.153
18.918,4.792,0.461,13.272,3.004
18.9219,4.53,12.468,5.223,-2.516
18.9258,6.93,8.751,15.103,-3.691
18.9297,3.624,12.962,3.949,4.084
18.9336,-6.65,1.736,3.19,2.472
18.9375,3.19,5.174,11.405,4.992
18.9414,11.688,13.485,11.558,10.294
18.9453,-0.531,4.162,9.548,10.368
18.9492,-0.248,8.464,2.292,5.527
18.9531,-0.614,6.354,-0.107,0.158
18.957,-2.821,-0.761,-5.095,10.342
18.9609,5.232,5.9,0.634,11.266
18.9648,-3.459,0.975,-5.477,6.326
18.9688,-3.617,-0.902,2.052,1.899
18.9727,-9.345,5.706,-1.793,-3.15
18.9766,1.271,-4.052,-7.38,-3.717
18.9805,-14.194,4.302,-14.132,2.516
18.9844,-17.505,-11.243,-4.718,-6.924
18.9883,0.971,-12.112,-4.827,-6.26
18.9922,-12.139,-7.972,4.099,1.202
18.9961,-11.343,-10.021,-12.129,-6.214
19.0,-3.2,0.294,-10.29,-20.529
19.0039,-11.231,-9.533,-10.53,-2.121
19.0078,-7.137,-14.923,-12.717,-9.872
19.0117,-6.681,-17.454,-18.875,-14.731
19.0156,-13.521,-1.13,-9.559,5.085
19.0195,-10.48,-4.793,-1.693,8.599
19.0234,-8.969,11.207,-8.212,6.08
19.0273,0.586,1.124,1.295,-1.662
19.0312,-2.253,1.552,1.26,3.611
19.0352,7.546,0.201,-0.011,1.325
19.0391,-0.303,4.796,5.883,3.365
19.043,-1.43,-0.286,3.155,1.686
19.0469,3.123,3.771,-3.555,10.846
19.0508,-2.647,6.914,-0.708,5.247
19.0547,0.957,2.563,-9.339,9.702
19.0586,8.934,17.644,11.533,4.949
19.0625,4.422,7.006,16.052,10.196
19.0664,2.06,14.955,10.453,-4.488
19.0703,8.808,8.746,8.399,-2.553
19.0742,10.406,11.929,1.16,-2.662
19.0781,4.529,15.307,6.748,6.759
19.082,8.382,6.856,6.097,-8.218
19.0859,8.197,1.625,6.853,0.342
19.0898,-4.798,12.393,6.384,1.411
19.0938,2.751,-3.137,13.66,0.293
19.0977,0.188,1.243,6.287,-2.398
19.1016,-3.173,7.939,10.015,-5.826
19.1055,10.439,-5.883,3.596,-1.692
19.1094,5.062,5.704,5.956,-8.432
19.1133,16.147,3.179,3.179,0.671
19.1172,2.547,-2.409,5.535,-7.968
19.1211,-0.769,-2.118,-1.31,-6.233
19.125,-2.798,1.735,0.841,-10.802
19.1289,6.538,-11.947,8.463,-5.056
19.1328,2.633,-8.793,0.472,-1.329
19.1367,-7.714,-12.835,-10.549,-0.906
19.1406,-1.055,-12.316,8.542,-9.489
19.1445,0.325,-10.532,-9.257,-5.272
19.1484,-3.653,-10.029,-7.115,0.19
19.1523,2.118,-10.716,3.858,2.992
19.1562,-17.105,-16.599,-4.083,-9.238
19.1602,1.158,-10.744,1.282,-5.919
19.1641,-2.877,-8.174,-3.473,-3.876
19.168,-5.096,-17.192,-1.487,6.085
19.1719,-12.361,-5.988,-10.1,-6.225
19.1758,-11.176,-8.129,-18.859,1.97
19.1797,-6.13,-10.809,-12.062,-4.505
19.1836,-4.376,-14.006,-10.669,-9.531
19.1875,-1.165,-11.97,-2.551,-0.492
19.1914,-5.413,-11.283,0.44,-3.603
19.1953,-9.926,-2.002,-2.625,0.351
19.1992,0.716,-6.514,-4.699,-8.801
19.2031,-2.843,-7.343,1.624,-7.882
19.207,-0.463,2.664,2.888,-13.841
19.2109,7.152,6.379,2.945,3.071
19.2148,5.759,-1.813,1.971,-4.52
19.2188,-0.743,13.138,1.326,5.072
19.2227,3.37,20.834,-7.681,-2.024
19.2266,-1.844,18.021,2.401,4.642
19.2305,0.964,12.976,-1.185,1.817
19.2344,3.798,11.435,2.795,12.101
19.2383,11.997,15.616,7.578,5.672
19.2422,15.03,6.637,14.664,7.317
19.2461,14.622,0.608,18.119,1.09
19.25,0.39,6.778,14.691,9.333
19.2539,8.86,15.783,10.952,7.731
19.2578,2.767,4.035,15.245,8.967
19.2617,4.189,14.314,13.275,5.515
19.2656,10.588,14.877,8.702,2.966
19.2695,10.928,9.33,1.099,0.97
19.2734,11.165,4.627,2.519,7.672
19.2773,0.656,17.011,-6.168,-3.916
19.2812,0.887,7.268,-3.999,-7.967
19.2852,-4.977,0.363,1.324,-11.66
19.2891,-6.255,9.381,7.141,-8.358
19.293,-12.692,1.909,-11.439,-5.402
19.2969,-7.087,-4.739,-3.763,-1.363
19.3008,-12.585,-8.466,2.85,-0.752
19.3047,-13.987,-4.518,-9.757,-8.089
19.3086,-8.229,-9.91,-17.816,-13.438
19.3125,-14.844,-3.386,-16.437,-10.711
19.3164,-19.453,-1.945,-13.95,-10.072
19.3203,-14.071,-15.961,-21.829,-3.048
19.3242,-5.915,-7.906,-21.418,-4.406
19.3281,-8.21,-10.543,-15.659,-8.584
19.332,-4.405,-10.32,-23.269,-2.656
19.3359,-6.635,-15.081,-9.492,0.837
19.3398,-3.954,-1.854,-9.8,6.434
19.3438,-5.182,-16.043,-11.183,2.283
19.3477,-7.705,-5.339,-6.563,11.791
19.3516,6.853,-3.17,-12.878,2.776
19.3555,10.666,2.106,-8.31,2.655
19.3594,3.803,7.674,-2.046,-1.073
19.3633,9.289,1.978,6.773,2.079
19.3672,-1.239,-2.674,1.234,11.272
19.3711,10.013,8.482,3.301,8.199
19.375,-5.157,11.669,0.459,5.609
19.3789,2.428,-0.258,5.426,0.195
19.3828,5.744,6.886,6.559,-4.066
19.3867,6.161,-1.462,-0.272,-7.156
19.3906,0.124,9.605,6.036,9.081
19.3945,9.556,3.613,6.804,3.669
19.3984,3.971,14.118,-1.818,2.686
19.4023,-0.361,14.766,5.528,4.479
19.4062,7.459,10.464,16.101,-1.787
19.4102,-5.401,13.395,2.534,0.289
19.4141,17.098,9.012,2.746,-12.722
19.418,1.158,4.974,7.576,-7.829
19.4219,12.314,3.621,8.57,-4.323
19.4258,13.961,4.332,10.713,-3.793
19.4297,21.679,3.935,19.479,-3.818
19.4336,4.404,13.445,9.775,-1.663
19.4375,10.224,-7.57,6.721,2.352
19.4414,12.901,8.79,2.301,4.0
19.4453,3.445,3.232,8.201,2.85
19.4492,14.4,8.068,0.148,1.713
19.4531,4.709,-7.318,9.092,9.439
19.457,0.806,1.866,-0.948,0.544
19.4609,1.458,-9.8,-2.327,6.932
19.4648,5.681,-5.295,-3.648,1.038
19.4688,0.997,-10.069,-1.727,3.856
19.4727,2.72,-2.698,-4.488,0.505
19.4766,-5.683,-3.928,-7.511,5.422
19.4805,-0.461,-12.413,-12.346,-3.617
19.4844,-2.458,-9.577,-13.406,-5.835
19.4883,-2.193,-10.419,-13.341,-3.852
19.4922,-3.764,-13.233,-11.498,-12.358
19.4961,-2.567,-20.946,-10.328,-7.94
19.5,-15.847,-12.935,-11.714,-8.783
19.5039,-12.019,-9.875,-11.273,-6.48
19.5078,-14.733,-21.286,-3.093,0.04
19.5117,-3.796,-4.596,-5.842,-5.626
19.5156,-2.314,-2.166,-12.097,-3.671
19.5195,-7.85,-1.336,-2.502,-3.771
19.5234,-4.284,-6.198,0.648,-5.173
19.5273,-0.585,5.287,3.738,4.546
19.5312,-1.413,4.626,2.791,-9.375
19.5352,1.679,-1.685,0.575,7.823
19.5391,9.78,9.734,12.415,9.466
19.543,8.523,4.093,4.93,4.354
19.5469,8.209,1.875,7.596,1.471
19.5508,3.718,2.794,12.426,7.159
19.5547,0.023,15.556,14.738,7.322
19.5586,-1.031,6.808,15.032,17.401
19.5625,1.326,15.677,17.064,15.23
19.5664,1.815,2.886,15.422,1.189
19.5703,3.405,2.966,13.778,7.789
19.5742,-5.828,1.745,18.007,-3.238
19.5781,7.849,-2.087,20.809,6.435
19.582,7.233,4.71,16.903,8.232
19.5859,13.088,5.341,24.255,6.386
19.5898,5.397,12.0,14.907,-0.639
19.5938,-0.091,2.726,3.18,-4.65
19.5977,1.452,7.458,8.933,13.705
19.6016,4.287,1.303,6.389,2.183
19.6055,-7.114,11.959,7.703,-4.049
19.6094,-2.51,-1.092,5.989,-8.964
19.6133,8.75,9.139,-2.009,-6.193
19.6172,-6.284,14.896,1.864,-6.158
19.6211,3.991,-6.816,-10.203,2.339
19.625,6.904,-5.896,1.386,-8.421
19.6289,4.881,2.486,-2.231,-5.461
19.6328,-8.95,-0.732,-3.75,-9.039
19.6367,-2.714,-3.448,-0.907,3.013
19.6406,0.281,-3.207,-11.613,-2.073
19.6445,-9.529,-3.17,-13.044,-5.191
19.6484,-7.659,-8.383,-16.633,-0.789
19.6523,-5.113,3.415,-20.8,-3.479
19.6562,-2.948,-5.996,-17.127,1.334
19.6602,-7.458,-11.184,-12.391,4.343
19.6641,-6.248,-9.107,-11.117,-8.442
19.668,-3.185,-2.817,-11.925,2.908
19.6719,-9.202,-12.263,-13.68,-17.199
19.6758,-5.254,-2.428,-12.506,-5.178
19.6797,-2.245,-12.688,-6.482,-11.422
19.6836,-2.789,-10.489,-13.717,-5.746
19.6875,0.367,-13.749,0.052,-4.215
19.6914,4.358,-4.439,-14.892,-7.717
19.6953,-3.896,-9.446,-4.302,3.81
19.6992,-0.215,3.413,-2.504,-1.462
19.7031,-0.262,-5.861,3.681,4.088
19.707,9.756,13.406,-2.024,-4.175
19.7109,-0.691,-2.519,-5.64,6.321
19.7148,6.043,10.291,-4.145,1.403
19.7188,7.858,3.432,4.006,7.698
19.7227,5.444,-1.244,-0.74,-1.881
19.7266,4.429,9.279,2.304,-0.907
19.7305,13.286,17.033,4.842,3.909
19.7344,7.427,0.003,11.698,4.507
19.7383,12.746,10.32,7.803,10.376
19.7422,12.09,7.734,2.929,7.923
19.7461,11.826,5.085,3.153,14.919
19.75,1.738,9.246,7.844,11.25
19.7539,12.398,1.799,8.201,16.108
19.7578,-1.484,9.526,9.362,10.768
19.7617,7.008,13.001,11.886,1.037
19.7656,6.87,9.735,4.92,9.118
19.7695,-5.374,8.45,4.168,5.398
19.7734,-2.057,10.18,5.284,12.09
19.7773,-13.049,6.513,4.767,2.975
19.7812,-4.392,2.737,-2.943,-5.294
19.7852,-7.881,5.55,-5.048,0.362
19.7891,0.22,4.299,-8.608,-6.685
19.793,-10.498,-2.711,-1.664,-8.018
19.7969,-6.961,-4.192,-5.663,-12.758
19.8008,-8.934,-5.126,-8.556,-13.081
19.8047,-9.367,-9.21,-4.018,-12.344
19.8086,-3.361,-12.759,-0.94,-4.709
19.8125,-2.002,-13.708,1.509,-19.74
19.8164,-8.845,-0.286,-3.005,-11.436
19.8203,-7.609,-13.648,-9.915,-8.522
19.8242,-8.869,-12.244,-19.57,-6.348
19.8281,-9.565,-10.735,-12.607,-5.375
19.832,-11.416,-9.481,-13.069,-8.562
19.8359,-1.159,-10.199,-13.297,-2.787
19.8398,-8.795,-8.347,-5.712,-5.021
19.8438,-10.189,-3.114,-3.698,-7.451
19.8477,-0.827,-8.574,-6.308,-1.593
19.8516,1.767,-12.307,2.62,5.679
19.8555,-0.637,-0.784,-10.907,3.677
19.8594,-8.639,7.122,0.699,1.159
19.8633,-4.881,-0.362,4.973,-3.71
19.8672,-2.831,2.344,2.644,-3.482
19.8711,0.555,8.594,-4.686,6.098
19.875,-4.54,0.485,-8.611,0.602
19.8789,1.073,-1.322,14.822,-2.735
19.8828,-0.146,7.858,4.292,4.599
19.8867,7.231,10.823,6.756,0.726
19.8906,1.552,9.918,-1.475,-0.41
19.8945,-1.113,9.676,-0.986,0.833
19.8984,9.481,2.906,7.428,7.833
19.9023,1.174,1.86,8.86,4.703
19.9062,2.354,3.623,5.553,1.434
19.9102,13.996,-6.235,5.644,7.081
19.9141,16.233,7.468,13.524,4.546
19.918,6.389,15.327,10.376,14.118
19.9219,7.788,16.28,1.218,5.531
19.9258,5.407,15.18,8.383,11.852
19.9297,6.633,4.363,11.02,9.576
19.9336,5.693,7.538,6.476,15.673
19.9375,-1.583,2.674,6.44,4.894
19.9414,5.998,2.358,2.744,2.117
19.9453,13.084,7.051,7.24,5.262
19.9492,7.832,-1.661,7.964,9.316
19.9531,3.341,-1.101,6.248,2.928
19.957,2.441,-0.093,-2.58,-8.647
19.9609,-0.834,-16.207,-3.161,6.276
19.9648,-0.211,-6.991,-7.515,8.112
19.9688,9.229,-14.71,-5.312,-5.568
19.9727,-1.581,-8.239,-1.438,-2.425
19.9766,-4.233,-4.442,-6.136,-3.698
19.9805,-5.419,-6.033,-9.69,-9.943
19.9844,-5.631,-7.832,-2.543,-7.482
19.9883,-6.495,-8.272,-5.257,-8.177
19.9922,-3.257,-9.381,-17.061,-11.683
19.9961,-10.332,-18.138,-5.729,-9.239
20.0,-15.489,-12.098,-12.324,-4.82
20.0039,0.612,-17.205,-5.782,-9.993
20.0078,-8.544,-5.623,-10.494,2.019
20.0117,-6.039,-11.45,-5.656,-4.137
20.0156,-8.965,-9.899,-12.635,-6.93
20.0195,-13.81,0.604,-7.021,-9.696
20.0234,-5.34,4.863,-7.776,-1.229
20.0273,-5.192,-4.492,-7.732,7.279
20.0312,-4.504,-0.638,-9.281,4.809
20.0352,1.745,-13.429,-4.835,-1.392
20.0391,-8.015,7.877,11.542,2.543
20.043,2.688,3.256,4.93,1.351
20.0469,0.875,3.863,17.853,-1.13
20.0508,2.827,2.102,8.686,-5.208
20.0547,3.232,7.695,6.645,-8.499
20.0586,6.732,8.933,4.11,6.858
20.0625,-4.182,6.75,6.569,1.776
20.0664,3.941,11.944,7.778,2.179
20.0703,9.956,14.754,5.383,-4.363
20.0742,6.065,3.568,3.409,-0.455
20.0781,4.108,6.439,12.334,-2.625
20.082,-4.118,5.159,11.248,-1.879
20.0859,-3.919,11.292,9.059,-2.611
20.0898,-1.116,13.326,10.686,-3.25
20.0938,-1.257,1.394,1.003,0.19
20.0977,4.054,8.276,16.251,3.24
20.1016,-1.901,1.219,8.131,4.741
20.1055,4.984,9.891,5.361,-1.505
20.1094,-0.768,-2.921,8.407,0.119
20.1133,-4.32,5.629,3.685,5.109
20.1172,-2.65,-1.011,4.372,4.805
20.1211,7.066,-7.752,7.384,6.876
20.125,7.511,-2.005,0.451,0.641
20.1289,1.469,-4.022,2.685,6.275
20.1328,-5.426,-11.372,1.729,-2.241
20.1367,-6.926,-8.874,-12.12,-5.875
20.1406,3.949,-8.62,-13.511,0.436
20.1445,-1.114,3.558,-17.087,6.954
20.1484,8.746,-6.907,-6.735,6.453
20.1523,1.647,-9.174,-15.301,-2.433
20.1562,3.025,-8.652,-8.003,-8.377
20.1602,4.756,-3.57,-7.19,-8.692
20.1641,1.301,-15.228,-9.754,-4.226
20.168,4.944,-0.501,1.466,-6.065
20.1719,5.004,-5.156,-3.67,2.467
20.1758,-4.57,-2.15,-8.113,-4.918
20.1797,-0.646,-8.981,-8.454,-0.406
20.1836,-9.512,-2.439,-5.141,-1.305
20.1875,-9.28,-7.077,-4.684,-9.771
20.1914,-1.303,3.232,-15.538,-5.28
20.1953,2.156,-2.024,-4.35,-7.055
20.1992,3.186,1.709,-3.579,-5.939
20.2031,-9.164,4.966,-5.201,-9.048
20.207,3.511,-0.574,-4.079,-8.234
20.2109,1.993,15.978,-4.671,5.384
20.2148,3.103,0.768,0.798,-7.811
20.2188,4.929,6.831,2.569,-3.683
20.2227,5.313,0.301,4.573,10.819
20.2266,2.672,3.711,6.181,7.598
20.2305,-0.721,17.511,-3.933,-0.853
20.2344,10.118,8.169,5.53,5.255
20.2383,7.434,10.803,5.962,1.892
20.2422,7.092,8.089,15.274,8.075
20.2461,8.447,8.397,5.729,-3.453
20.25,0.134,3.252,1.667,6.392
20.2539,8.884,13.008,1.671,-4.584
20.2578,12.45,12.502,0.141,9.837
20.2617,-1.77,1.151,6.988,-0.389
20.2656,1.48,2.995,-4.616,-7.37
20.2695,10.615,8.14,-0.681,-5.095
20.2734,5.626,15.235,-6.973,-2.017
20.2773,-9.047,-2.526,0.169,4.091
20.2812,0.729,5.798,-8.621,5.585
20.2852,5.639,4.788,-6.079,-1.181
20.2891,-4.452,1.482,2.179,-11.482
20.293,-10.94,-2.403,-2.951,-2.764
20.2969,4.058,-2.447,-8.885,-7.296
20.3008,-9.201,-4.296,-2.578,-6.135
20.3047,-6.489,-6.805,-12.981,1.345
20.3086,-2.405,-10.49,0.558,2.941
20.3125,-7.464,-4.809,-4.801,-6.359
20.3164,-13.132,-4.347,-8.76,-10.685
20.3203,-3.489,-1.965,-2.413,-1.273
20.3242,3.195,-8.625,-1.531,-10.869
20.3281,-2.971,-9.839,-7.579,1.138
20.332,-0.568,-10.438,-1.007,3.141
20.3359,1.795,-10.759,-7.549,1.895
20.3398,6.748,-2.125,-5.088,-6.088
20.3438,-7.899,-1.573,-9.416,-5.335
20.3477,-11.535,-1.782,-0.837,1.713
20.3516,3.084,-9.718,4.307,-4.76
20.3555,-6.827,5.02,2.325,-12.715
20.3594,-17.13,-9.714,3.506,-0.087
20.3633,-2.056,0.523,0.092,-12.772
20.3672,-2.282,-0.133,2.827,-3.027
20.3711,-9.855,-8.273,3.246,-1.689
20.375,-0.12,-0.846,11.842,1.658
20.3789,4.003,9.577,6.915,-2.293
20.3828,2.787,-0.614,0.242,0.085
20.3867,-0.173,5.683,11.988,-1.607
20.3906,1.672,-1.257,7.995,-3.853
20.3945,-3.503,2.855,6.593,-6.4
20.3984,0.354,9.348,5.283,-2.067
20.4023,2.03,10.206,9.821,-2.205
20.4062,-1.99,10.578,14.345,2.516
20.4102,0.791,-5.096,6.832,2.107
20.4141,-2.643,8.233,13.743,7.466
20.418,1.704,8.934,7.158,8.254
20.4219,-2.681,13.856,10.761,9.292
20.4258,2.376,8.907,16.459,10.051
20.4297,-2.522,-0.141,5.953,13.321
20.4336,12.652,4.61,8.052,12.42
20.4375,-6.482,5.198,-1.334,7.685
20.4414,10.154,0.196,7.736,11.768
20.4453,8.505,-12.23,5.049,9.441
20.4492,-3.538,-1.434,2.348,6.083
20.4531,-4.624,2.136,-0.877,8.655
20.457,6.919,6.309,12.687,5.01
20.4609,1.639,-0.639,-1.098,-2.292
20.4648,0.617,-3.806,-14.607,-2.414
20.4688,-4.712,-4.897,-6.698,8.575
20.4727,-10.29,-6.567,-6.945,-6.14
20.4766,-13.992,-18.111,-7.838,-0.712
20.4805,-12.742,-15.925,-6.97,-2.264
20.4844,-9.241,-17.209,3.547,-5.347
20.4883,-8.068,-17.137,-8.87,-7.158
20.4922,-6.656,-18.009,-2.286,-14.582
20.4961,-6.389,-19.542,-14.712,-18.258
20.5,1.228,-25.495,1.138,-8.702
20.5039,6.442,-14.316,-3.8,-12.188
20.5078,-8.607,-11.69,-0.498,-9.505
20.5117,-3.062,-19.494,4.252,-7.533
20.5156,3.416,-8.606,-5.712,0.563
20.5195,-0.412,-7.728,-11.488,-1.888
20.5234,0.303,-7.227,-6.615,-11.773
20.5273,8.941,0.558,5.058,-1.023
20.5312,0.804,-1.804,-4.243,-3.241
20.5352,10.643,-5.052,3.632,-6.537
20.5391,-4.998,0.18,7.443,10.319
20.543,-3.729,2.71,11.673,6.013
20.5469,5.029,1.656,10.979,0.145
20.5508,-0.108,6.849,8.78,8.608
20.5547,-2.13,7.055,3.906,7.169
20.5586,5.931,3.387,15.283,3.479
20.5625,6.756,6.946,7.333,3.432
20.5664,6.382,9.382,16.155,11.753
20.5703,2.926,18.399,13.163,6.484
20.5742,8.433,16.143,9.087,9.097
20.5781,6.32,9.918,18.086,7.065
20.582,4.672,15.457,6.233,5.121
20.5859,4.898,14.015,5.89,9.402
20.5898,4.762,9.319,6.608,12.303
20.5938,7.355,12.176,9.565,0.505
20.5977,2.82,7.005,7.771,15.07
20.6016,-8.528,5.717,14.457,-0.088
20.6055,5.076,8.388,-2.16,1.569
20.6094,10.039,-0.099,2.88,6.07
20.6133,-13.984,11.506,7.592,5.869
20.6172,-1.079,-3.607,10.223,10.203
20.6211,-0.433,-6.448,-0.883,11.657
20.625,-3.669,-5.01,-0.226,5.435
20.6289,6.512,-6.374,13.106,7.524
20.6328,-3.293,3.765,-1.518,2.9
20.6367,2.368,-4.815,-5.171,-4.849
20.6406,-4.663,-0.287,-7.939,13.466
20.6445,-2.271,-3.237,-2.491,-4.53
20.6484,-3.734,0.469,-8.6,-3.145
20.6523,-9.04,-5.745,-11.874,0.272
20.6562,-14.913,-11.792,-14.441,-0.997
20.6602,-5.156,-8.792,-9.434,-6.68
20.6641,-8.859,-8.534,-23.445,0.192
20.668,0.74,-14.339,-15.755,-2.691
20.6719,-5.124,-21.132,-19.895,-9.845
20.6758,-7.77,-7.294,-21.062,-4.833
20.6797,-8.607,-1.949,-18.129,-10.82
20.6836,-14.153,-11.357,-5.52,-5.601
20.6875,-5.122,9.691,-12.596,-3.684
20.6914,-4.796,-8.194,-19.362,-8.091
20.6953,-1.169,-5.916,-2.48,-7.532
20.6992,4.646,-3.023,-5.249,-6.203
20.7031,-4.313,-10.216,-9.727,-14.297
20.707,-6.027,-7.827,-8.222,-8.383
20.7109,-2.516,-8.474,2.885,-1.684
20.7148,-0.849,-1.437,-1.122,1.529
20.7188,-5.956,2.111,12.182,5.331
20.7227,-10.875,-5.339,-0.694,0.298
20.7266,6.58,-3.078,1.803,5.374
20.7305,1.616,3.667,3.703,1.41
20.7344,-2.825,9.787,2.652,3.568
20.7383,-1.543,4.133,12.023,8.206
20.7422,4.599,6.219,14.661,8.613
20.7461,10.96,4.982,7.646,-1.077
20.75,3.03,10.558,12.334,6.814
20.7539,2.513,11.356,14.081,12.527
20.7578,7.889,5.744,10.319,9.329
20.7617,8.281,3.639,11.005,0.811
20.7656,5.017,1.007,9.694,2.037
20.7695,3.415,-0.23,4.573,-1.922
20.7734,7.102,4.462,7.907,5.785
20.7773,-2.801,-2.704,3.821,-4.116
20.7812,4.109,0.427,-5.949,13.051
20.7852,-1.294,4.647,1.14,-0.28
20.7891,-6.873,-3.434,-3.16,0.846
20.793,-3.537,-2.39,-0.614,-1.032
20.7969,-3.169,-3.778,-5.883,-1.233
20.8008,0.333,3.073,-7.959,-11.166
20.8047,8.167,-1.62,-6.688,-15.9
20.8086,-7.603,6.598,-9.635,-7.473
20.8125,-6.728,-7.268,-14.624,-5.388
20.8164,-4.013,-8.753,-10.722,-8.371
20.8203,-8.708,-8.952,-19.191,-0.16
20.8242,-4.52,-5.482,-0.917,-10.027
20.8281,-2.495,1.846,-10.976,-8.826
20.832,-0.099,-7.038,-11.176,-3.964
20.8359,-1.078,-2.305,-3.582,-3.893
20.8398,4.537,-13.138,-11.131,-13.78
20.8438,1.269,-10.057,-9.473,-1.53
20.8477,6.237,-12.742,-11.509,-14.117
20.8516,9.79,-9.491,-6.643,-0.993
20.8555,11.18,2.71,-1.718,-3.672
20.8594,-3.264,-10.101,0.973,1.313
20.8633,7.955,-4.657,2.757,-7.107
20.8672,0.676,3.144,0.046,-5.831
20.8711,0.717,4.626,-8.256,-9.687
20.875,-6.148,2.857,0.08,-4.996
20.8789,13.868,10.062,1.537,-7.226
20.8828,3.735,11.52,4.795,-7.008
20.8867,5.414,13.484,10.987,-1.624
20.8906,-6.463,9.157,0.712,-9.676
20.8945,-15.612,7.182,6.734,-9.358
20.8984,3.573,0.742,8.127,-0.447
20.9023,6.713,2.705,0.633,-2.17
20.9062,4.531,8.556,4.014,1.749
20.9102,15.052,6.977,6.708,2.014
20.9141,3.575,8.764,7.394,0.538
20.918,-0.349,9.15,19.623,10.525
20.9219,-3.292,0.535,9.478,15.772
20.9258,9.639,5.42,4.94,1.766
20.9297,13.355,3.746,7.065,5.799
20.9336,6.852,4.712,-0.091,3.283
20.9375,7.76,5.829,13.047,17.425
20.9414,4.513,7.019,-0.735,6.861
20.9453,6.363,8.622,6.792,3.497
20.9492,2.167,2.415,-5.043,9.334
20.9531,7.99,2.304,-8.945,7.783
20.957,10.67,-10.645,-0.203,-0.471
20.9609,1.478,-14.157,0.474,0.774
20.9648,0.001,-9.373,-8.97,3.589
20.9688,7.608,-15.079,-1.527,0.736
20.9727,9.165,-13.623,-11.476,5.17
20.9766,-9.064,-7.198,-1.673,5.421
20.9805,-8.416,-12.232,-7.344,-4.595
20.9844,-10.902,-9.717,-3.218,-9.974
20.9883,-10.596,-8.063,3.612,-3.199
20.9922,-4.349,-12.981,5.085,-12.503
20.9961,-8.178,5.462,-3.431,-0.666
21.0,-5.787,-10.428,-13.684,-4.54
21.0039,-7.443,-9.808,-4.348,-0.98
21.0078,-4.671,-8.525,-10.312,4.83
21.0117,-1.925,-0.538,-7.066,-3.33
21.0156,2.871,-5.934,-1.862,7.09
21.0195,-2.553,-9.823,-3.855,8.922
21.0234,1.466,-4.557,-11.613,0.881
21.0273,-2.979,2.938,-6.687,3.548
21.0312,-9.115,2.175,-7.917,-2.691
21.0352,2.418,4.631,-5.194,0.692
21.0391,-4.976,-1.969,6.766,7.826
21.043,-1.702,3.326,1.979,-0.739
21.0469,1.922,4.466,9.523,4.784
21.0508,-0.582,4.188,-0.324,4.965
21.0547,0.243,7.186,4.246,15.631
21.0586,-1.173,15.585,7.707,-1.117
21.0625,4.633,8.965,3.852,8.99
21.0664,5.92,17.099,12.832,3.513
21.0703,3.453,23.183,20.025,5.48
21.0742,12.982,13.614,8.543,10.558
21.0781,-1.516,13.967,9.622,2.935
21.082,3.546,16.366,10.799,5.921
21.0859,5.355,10.143,10.679,13.057
21.0898,-2.678,10.919,11.24,9.444
